item_name,item_category
"Capacitor,Ceramic Chip, 0.1uF, 50V, X7R 10% 0603",Capacitor
"Capacitor,Ceramic Chip, 10uF, XR7, 50volts, 20% 2220",Capacitor
Headers & Wire Housings UNIV HDR 44P VERT,Connector
"Header, Mate N Lok, 2 pos Horizontal, Thru hole",Connector
Headers & Wire Housings 14 POS HDR 30AU W/SHORT LATCHES,Connector
Headers & Wire Housings 26 POS HDR 30AU W/SHORT LATCHES,Connector
"Connector, Terminal Block, 3.81 mm, 2 posn",Connector
"Connector, PCB Terminal Block, 3 Pos, 3.81mm PCB mt",Connector
"Connector, 3.81mm Pitch, Right angle, 8-Pos, Plug w/ Screw Flange",Connector
"Connectors, SMT SOP Sockets",Connector
Connector pin,Connector
Connector recepticle,Connector
FAULT FITER ASSEMBLY COMPOUND TYPE,Drawing
POTENTIAL DEVICE RESISTOR BOARD ASSEMBLY,Resistor
POTENTIAL DEVICE RESISTOR BOARD ASS,Resistor
POTENTIAL DEVICE RESISTOR BOARD ASS,Resistor
"PCB, INTELLIRUPTER DISTRIBUTION BOA",Printed Circuit Board
BATTERY CHARGER/RADIO POWER BOARD A,Battery / Charger
"FAB, POTENTIAL DEVICE RESISTOR ??BOA",Resistor
"POTENTIAL DEVICE RESISTOR  BOARD, PER DRAWING REVISION 5 DAT",Resistor
"FAB, POTENTIAL DEVICE RESISTOR ??BD",Resistor
"PCB, 6801M Interface PCB Assy, CCP9",Printed Circuit Board
CONTROL BOX BOTTOM TRAY INSERTS,Misc. Mechanical
CONTROL BOX COVER TSV2,Misc. Mechanical
LCD STAND TSV2 CONTROL,Misc. Mechanical
FILM GASKET ASSEMBLY TSV2 CONTROL B,Misc. Mechanical
Cover Insulator,Misc. Mechanical
"Assy, Resistor Sub-Assembly",Resistor
"Assy, Resistor Sub-Assembly",Resistor
CONTROL BOX ASSEMBLY,Product Assembly
CONTROL BOX ASSEMBLY,Product Assembly
"PCBA, TRIPSAVER FILTER BOARD",Printed Circuit Board Assembly
"PCBA, TRIPSAVER MOV BOARD",Printed Circuit Board Assembly
Fuseblock w/Fuse 5A SMT,Fuse
CERTIFICATION LABEL,Label
LABEL MODEN IDENTIFIER (BLUE/BLACK TEXT),Label
Transistor Output Optocouplers SO-8 DUAL CH PHOTO,Transistor
"IC, Bus Transceiver, 8-Bit Dual-Supply, 24 pin SOIC",IC
"Voltage Regulator, LDO, 3V, 100mA, Low Power, TO-92",IC
"Label, SN, SNC-1798, 2 Set Duplicate, Box & PCBA",Label
"Label, 1798, Serial Number, Box, Silver, 1.5""x0.25""",Label
"Label, 1798, Serial Number, PCBA",Label
"Label, 1798, Packaging, 10 Pack, Serial Numbers",Label
"Label, SNCLBL-0005, 1798, Serial Number, 2 Set Duplicate, Box & PCBA, OTS, Label Spec",Label
"Label, SNCLBL-0006, 1798, Serial Number, Box, Silver, 1.5 x .25, OTS, Label Spec",Label
"Label, SNCLBL-0007 1798, Serial Number, PCBA, OTS, Label Spec",Label
"Label, SNCLBL-0008, FDA-1798, Packaging, 10 Pack, Serial Numbers, OTS, Label Spec",Label
TRANSISTOR HEAT SINK PER DRAWING RE,Transistor
"PCBA, P C BOARD ASSY",Printed Circuit Board Assembly
"PCA, 6801M Interface PCB Assy, CCP9",Printed Circuit Board Assembly
"PC BOARD FOR SELF POWERD REMOTE TRIP BOARD, DRAWING REV 0, ARTWORK MARKED QT-2185R1",Printed Circuit Board
SELF-POWERED SHUNT TRIP,Printed Circuit Board Assembly
"PCBA, SCADA-MATE SWITCH CONTROL  BD",Printed Circuit Board Assembly
Thick Film Resistors - SMD 200 OHM 1%,Resistor
"Resistor, Thick Film, 0.47 Ohm, 1%, 1/10watt, 0603",Resistor
Current Sense Resistors - SMD 2512 0 Ohm Jumper,Resistor
"Resistor, Thick Film, 100K Ohm, 1%, 1/8W, 0805",Resistor
Thick Film Resistors - SMD 0603 10Kohms 1% Tol,Resistor
Thick Film Resistors - SMD 0805 Zero Ohms 5% Tol,Resistor
Thick Film Resistors - SMD 1/8watt 22ohms 1% 100ppm,Resistor
RES 0.0 OHM 1/10W 5% 0603 SMD,Resistor
HEATSINK RAIL FINAL ASSEMBLY,Subassembly
SWITCH BASE MEMORY MODULE FINAL ASSEMBLY,Switch
"PCBA, SWITCH BASE MEMORY MODULE FIN",Printed Circuit Board Assembly
"PCBA, ASSY, INTELI COIL DR HEATSINK",Printed Circuit Board Assembly
"PCBA, BNC FILTER BOARD ASSEMBLY",Printed Circuit Board Assembly
PCBA RGDM TRANSMITTER BD,Printed Circuit Board Assembly
PCBA MANUAL TRIP DEVICE,Printed Circuit Board Assembly
"PCBA, RGDM TRANSMITTER BOARD",Printed Circuit Board Assembly
"PCBA, REMOTE GAS DENSITY MONITOR RE",Printed Circuit Board Assembly
"PCBA, RGDM SENSOR BOARD ASSEMBLY",Printed Circuit Board Assembly
"PCBA, TRIP ENERGY SUPPLY BOARD ASSY",Printed Circuit Board Assembly
"PCBA, MARK VI TRIP CIRCUIT MONITORI",Printed Circuit Board Assembly
"PC BOARD,T-1345 - FAULT FITER    ARTWORK REVISION R8 BOARDS TO HAVE SLIP SHEETS BETWEEN LAYERS. PER",Printed Circuit Board
"BRACKET, HEAT SINK, 10W RESISTOR  DRWG REV 4.0 (EQUIPTO#01509-106)",Misc. Mechanical
"PC,BOARD,FAULT FITER PER DRAWING REV. 11 DATED 1/23/14 ARTWORK REV. 7. BOARDS MUST HAVE SLIP SHEETS",Printed Circuit Board
"PC BOARD,T-1540 FAULT FILTER   BOARDS MUST HAVE SLIP SHEETS BETWEEN LAYERS - 25 PER STACK ARTWORK RE",Printed Circuit Board
"ST MICRO #M27C1001-12F6,(LOW) 128K X 8 CMOS EPROM - PSR 291007",Subassembly
"ST MICRO #M27C1001-12F6,(HIGH) 128K X 8 CMOS EPROM - PSR 291007",Subassembly
LATTICE GAL 16V8D-25QPI CMOS GAL,Subassembly
LATTICE GAL 16V8D-25QPI CMOS GAL,IC
LATTICE GAL 16V8D-25QPI CMOS GAL,Subassembly
"PC BOARD,VISTA VOLTAGE BURDEN  CARD",Printed Circuit Board
REMOTE SUPERVISORY VISTA 3 PHASE VOLTAGE SIGNAL AMPLIFIER PRINTED CIRCUIT BOARD. DRAWING REVISION 00,Printed Circuit Board
"BRACKET, HEAT SINK, 10W RESISTOR ??D",Resistor
"RESISTOR, OHMITE #66107-1500, 1.5K",Resistor
"FAB, PC BOARD,MICRO-AT A/D CARD",Printed Circuit Board
REMOTE SUPERVISORY VISTA 3 PHASE VOLTAGE SIGNAL AMPLIFIER PR,Printed Circuit Board
"PCA BD,VICOR AUX. BAT ??CHARGER",Printed Circuit Board Assembly
"PCB, SENSOR LC FILTER",Printed Circuit Board
BATTERY CHARGER/RADIO POWER PRINTED,Battery / Charger
PCBA ZSD,Printed Circuit Board Assembly
MICRO AT CPU CARD,Printed Circuit Board Assembly
PCBA MAT BURDEN CARD FOR SOURCE TRANSFER VIST,Printed Circuit Board Assembly
"PCBA,VOLTAGE INDICATOR P.C. BD ASSY",Printed Circuit Board Assembly
REMORE SUPERVISORY VISTA VOLTAGE OUTPUT,Printed Circuit Board Assembly
POTENTIAL DEVICE RESISTOR BOARD ASSEMBLY,Resistor
PCBA POTENTIAL DEVICE RESISTOR,Printed Circuit Board Assembly
PCBA POTENTIAL DEVICE RESISTOR BOARD,Printed Circuit Board Assembly
"PCBA, POTENTIAL DEVICE RESISTOR",Printed Circuit Board Assembly
ASSY PCB POTENTIAL DEVICE RESISTOR,Resistor
PCBA POTENTIAL DEVICE RESISTOR BOARD,Printed Circuit Board Assembly
PCBA POTENTIAL DEVICE RESISTOR BOARD,Printed Circuit Board Assembly
POTENTIAL DEVICE RESISTOR BOARD ASSEMBLY,Resistor
FAULT FITER BOARD LEVEL ASSEMBLY SUB-LOOP TYPE,Printed Circuit Board Assembly
FAULT FILTER BOARD LEVEL ASSEMBLY TIME DELAYED COMPOUND CURVE TYPE,Printed Circuit Board Assembly
FAULT FITER BOARD LEVEL ASSEMBLY,Printed Circuit Board Assembly
PCBA PUREWAVE MKII HIGH VOLTAGE SCR CONTROL,Printed Circuit Board Assembly
PCBA PUREWAVE MKII HIGH VOLTAGE SCR CONTROL,Printed Circuit Board Assembly
ASSY PCB COIL DRIVER,Printed Circuit Board Assembly
"PCBA, INTELLIRUPTER POWER SUPPLY",Printed Circuit Board Assembly
LEM BOARD PCB ASSEMBLY,Subassembly
BATTERY CHARGER/RADIO POWER BOARD ASSEMBLY,Subassembly
SOIC TO DIP ADAPTER ASSEMBLY FOR MC14040 BINARY COUNTER,Subassembly
VISTA SD 3 PHASE VOLTAGE SIGNAL AMPLIFIER ASSEMBLY,Printed Circuit Board Assembly
PCBA LUC P C BOARD ASSEMBLY 120 VAC,Printed Circuit Board Assembly
PCBA LUC P C BOARD ASSEMBLY 48/125 VDC,Printed Circuit Board Assembly
"PCBA,ZSD P.C.BD Assy 120VAC control",Printed Circuit Board Assembly
"PCBA,PC BOARD,MICRO-AT POWER SUPPLY",Printed Circuit Board Assembly
"PCBA, MICRO-AT MOTHER BD -01",Printed Circuit Board Assembly
"PCBA, MICRO-AT MOTHER BD   -02",Printed Circuit Board Assembly
"PCBA, MICRO-AT L.C.D. Carrier Bd",Printed Circuit Board Assembly
"PCBA, MICRO-AT CPU Card",Printed Circuit Board Assembly
"PCBA, MICRO-AT Digital Input Card",Printed Circuit Board Assembly
"PCBA, Remote Indication Card",Printed Circuit Board Assembly
"PCBA, MICRO-AT Communication Card",Printed Circuit Board Assembly
"PCBA,Logic Bd 50/60 Hz Battery Char",Printed Circuit Board Assembly
"PCBA,TA2340, S&C 50/60Hz Battery Ch",Printed Circuit Board Assembly
"PCBA, REMOTE SUPERV.VISTA BACKPLANE",Printed Circuit Board Assembly
"PCBA, REMOTE SUPERV.VISTA BACKPLANE",Printed Circuit Board Assembly
"PCBA, REMOTE SUPERV.VISTA BACKPLANE",Printed Circuit Board Assembly
"PCBA,REMOTE SPVSRY VISTA JUNC BOX",Printed Circuit Board Assembly
PCBA VMW POWER INTERFACE BOARD,Printed Circuit Board Assembly
PCBA MAT BURDEN CARD FOR SOURCE TRANSFER VIST,Printed Circuit Board Assembly
"PCBA, PURE WAVE MKII SCR CNTR ASSY",Printed Circuit Board Assembly
"PCBA, DIP 14P TO SOT-23 ADAPTO",Printed Circuit Board Assembly
"PCBA,VISTA 2001 B/C VICOR AUX. ASSE",Printed Circuit Board Assembly
"PCBA,REMOTE SPVSRY Vista 3 Phase Vo",Printed Circuit Board Assembly
"PCBA, VOLTAGE INDICATOR P.C. BOARD",Printed Circuit Board Assembly
PCBA 5/70 VAC STEP TRANSFORMER ASSY,Printed Circuit Board Assembly
"PCBA, SCADA MATE 3 PHASE VLTG LMTER",Printed Circuit Board Assembly
"PCBA, VOLTAGE LIMITER",Printed Circuit Board Assembly
"PCBA, SNC, SWITCH CONTROL",Printed Circuit Board Assembly
"PCBA, SNC, VOLTAGE LIMITER P.C. BD",Printed Circuit Board Assembly
PCBA SCADA-MATE SWITCH CONTROL,Printed Circuit Board Assembly
"PCBA, SCADA-MATE SWITCH CONTROL",Printed Circuit Board Assembly
"PCBA,R.S.V Switch control Bd level",Printed Circuit Board Assembly
"PCBA, R.S.V Voltage Output Card Bd",Printed Circuit Board Assembly
"PCBA, Vista Remote Shunt Trip 12-48",Printed Circuit Board Assembly
"PCBA, SNC, MICRO-AT BURDEN CARD",Printed Circuit Board Assembly
"PCBA, SNC, Micro-AT Relay Output Ca",Printed Circuit Board Assembly
"PCBA, MICRO-AT BURDEN CARD",Printed Circuit Board Assembly
"PCBA, REMOTE SHUNT TRIP ISOLATION A",Printed Circuit Board Assembly
"PCBA, REMOTE SHUNT TRIP ISOLATION A",Printed Circuit Board Assembly
"PCBA, POTENTIAL DEVICE RESISTOR BD",Printed Circuit Board Assembly
"PCBA, POTENTIAL DEVICE RESISTOR BD",Printed Circuit Board Assembly
"PCBA, POTENTIAL DEVICE RESISTOR BD",Printed Circuit Board Assembly
"PCBA, POTENTIAL DEVICE RESISTOR BD",Printed Circuit Board Assembly
PCBA POTENTIAL DEVICE RESISTOR BOARD ASSEMBLY,Printed Circuit Board Assembly
"PCBA, Fault fiter bd Level assy com",Printed Circuit Board Assembly
Fault Filter P.C. Board Assembly Compound Type,Printed Circuit Board Assembly
PCBA Fault Filter BD Level Assy Inv,Printed Circuit Board Assembly
PCBA Fault Fiter BD Level assy Sub-,Printed Circuit Board Assembly
"PCBA, Fault Fiter BD Level assy Tim",Printed Circuit Board Assembly
"PCBA, Fault filter Bd Level Assy",Printed Circuit Board Assembly
"PCBA, Aux 50/60 Battery Charger",Printed Circuit Board Assembly
"PCBA, Source Transfer Vista Pwr Su",Printed Circuit Board Assembly
"PCBA, Purewave MKII High Voltage SC",Printed Circuit Board Assembly
PCBA COIL DRIVER,Printed Circuit Board Assembly
PCBA COIL DRIVER,Printed Circuit Board Assembly
"LABEL,JOB ORDER WITH OR W/O BAR COD",Label
"PCBA,INTELLIRUPTER APPLICATION BD",Printed Circuit Board Assembly
"PCBA, ASSY, SENSOR LC FILTER",Printed Circuit Board Assembly
BATTERY CHARGER/RADIO POWER BOARD A,Battery / Charger
BATTERY CHARGER/RADIO POWER BOARD ASSEMBLY,Battery / Charger
BATTTERY CHARGER/RADIO POWER BOARD,Battery / Charger
MOSFET 50V 200mW,Transistor
Cap Ceramic 2.2uF 25V X7R 10% SMD 0805 125C Embossed T/R,Capacitor
Cap Ceramic 47pF 25V C0G 5% SMD 0402 125C Paper T/R,Capacitor
Cap Ceramic 33pF 50V C0G 5% SMD 0402 125C Paper T/R,Capacitor
Cap Ceramic 470pF 25V X7R 10% SMD 0402 125C Paper T/R,Capacitor
CAP CER 1UF 35V 10% JB 0402,Capacitor
CAP CER 22UF 25V 20% X5R 0805,Capacitor
Cap Ceramic 47uF 4V X5R 20% SMD 0805 85C Embossed T/R,Capacitor
Cap Ceramic 1uF 10V X5R 10% SMD 0402 85C Paper T/R,Capacitor
Cap Ceramic 0.018uF 16V X7R 20% SMD 0402 125C Paper T/R,Capacitor
Cap Ceramic 4.7uF 6.3V X5R 10% SMD 0603 85C Paper T/R,Capacitor
4.7µF X5R ceramic capacitor,Capacitor
1µF X5R ceramic capacitor,Capacitor
10 uF Capacitor,Capacitor
2.2 uF Capacitor,Capacitor
220 uF Capacitor,Capacitor
CONN HEADER PH SIDE 2POS 2MM,Connector
DIODE SCHOTTKY 100V 5A POWERDI5,Diode
"PCB, Power Pack",Printed Circuit Board
INDUCTOR 33UH 1.25AÊ,Inductor
INDUCTOR SHLD POWER 27.0UH SMD,Inductor
PCBA POWER PACK,Printed Circuit Board Assembly
RES 226K OHM 1/16W 1% 0402 SMD,Resistor
RES 8.06K OHM 1/16W 1% 0402 SMD,Resistor
RES 121K OHM 1/16W 1% 0402 SMD,Resistor
RES SMD 47 OHM 1% 1/16W 0402,Resistor
890 Ohm Resistor,Resistor
1.1 kOhm Resistor,Resistor
RES 10K OHM 1/8W 5% 0805 SMD,Resistor
1kOhm - Resistors for LEDs,Resistor
RES 10K OHM 1/16W 5% 0402 SMD,Resistor
RES 20K OHM 1/16W 5% 0402 SMD,Resistor
RES 13.7K OHM 1/16W 1% 0402 SMD,Resistor
RES 12K OHM 1/16W 5% 0402 SMD,Resistor
RES 9.10K OHM 1/16W 1% 0402 SMD,Resistor
1.95 MOhm Resistor,Resistor
390 kOhm Resistor,Resistor
43 kOhm Resistor,Resistor
49.9 kOhm Resistor,Resistor
75 kOhm Resistor,Resistor
"CAP,10nF,±10%,200V,0805,X7R",Capacitor
"CAP,100nF,±10%,50V,0805,X7R",Capacitor
"CAP,220nF,±10%,25V,0805,X7R",Capacitor
"CAP,10nF,±10%,200V,0805,X7R",Capacitor
"CAP,100nF,±10%,50V,0805,X7R",Capacitor
"CAP,220nF,±10%,25V,0805,X7R",Capacitor
"CAP,100nF,±10%,50V,0603,X7R",Capacitor
"IND,CHP,68nH,20%,0805",Inductor
"IND,CHP,68nH,20%,0805",Inductor
"CONN HDR,2PIN,SGL ROW,.10CTR",Connector
"CONN,HDR,5M,ST,S-ROW,.1CTR",Connector
"CONN,RCPT,USB,TYPE B,RA",Connector
"CONN HDR,2PIN,SGL ROW,.10CTR",Connector
"CONN,HDR,5M,ST,S-ROW,.1CTR",Connector
"CONN,HDR,2POS,SINGLE ROW,.1CNT",Connector
"CONN,HRD,10POS,ST,.1X.1,LO-PRO",Connector
"CONN,HDR,2M,ST,1R,.1CTR,C-GRID",Connector
"CONN,HDR,2POS,SINGLE ROW,.1CNT",Connector
"CONN,HRD,10POS,ST,.1X.1,LO-PRO",Connector
"RES NT,10K,2%,ISLTD,16PIN SMT",Resistor
"RES NT,10K,2%,ISLTD,16PIN SMT",Resistor
"RES CHP,JMP,0,2A,0805",Resistor
"RES CHP,TKF,10.0K,0.1W,1%,0805",Resistor
"RES CHP,TKF,21.0K,0.1W,1%,0805",Resistor
"RES CHP,TKF,4.75K,0.1W,1%,0805",Resistor
"RES CHP,TKF,511,0.1W,1%,0805",Resistor
"RES CHP,JMP,0,2A,0805",Resistor
"RES CHP,TKF,10.0K,0.1W,1%,0805",Resistor
"RES CHP,TKF,21.0K,0.1W,1%,0805",Resistor
"RES CHP,TKF,4.75K,0.1W,1%,0805",Resistor
"RES CHP,TKF,511,0.1W,1%,0805",Resistor
"RES CHP,JMP,0,1A,0603",Resistor
"RES CHP,TKF,10.0K,1/16W,1%,060",Resistor
"RES CHP,TKF,100K,1/16W,1%,0603",Resistor
"RES CHP,TKF,24.9K,1/16W,1%,060",Resistor
"RES CHP,TKF,511,1/16W,1%,0603",Resistor
"DIO CHP,MMBD914,SW,GP,SOT23",Diode
"IC CHP,REG,3.3VOLT,LDO,DPAK",IC
"IC CHP,REG,3.3VOLT,LDO,DPAK",IC
"IC CHP,MAX3232,RS232 DRV,SO16",IC
"IC CHP,EEPROM,AT25640AN",IC
"IC CHP,USB/UART BRIDGE,QFN28",IC
"IC CHP,MAX3232,RS232 DRV,SO16",IC
"IC CHP,EEPROM,AT25640AN",IC
"SCR,CAP,M3X8,LOW HEAD,SS,SKT HD",Screw / Bolt
CONN D-SUB RCPT R/A 9POS 30GOLD,Connector
"CAP,CHP,47uF,16V,CER,X5R,1210,+/-15%",Capacitor
CAP CER 10UF 16V X5R 20% 0805,Capacitor
"CONN,HDR,4-PIN,SGL ROW,PCSTR,RoHS",Connector
"IC CHP,C8051F124,MCU,TQFP100,RoHS",IC
PCBA DEEPSEE MOTOR CONTROLLER,Printed Circuit Board Assembly
RES .22 OHM 1/2W 1% 1206 SMD,Resistor
IC MICRO STEPPING DRIVER 24-TSSO,IC
CONN MINI-DIN RECEPT SHIELD 8POS,Connector
CAP 220UF 35V ELECT FC RADIAL,Capacitor
"CONN,HEADER,6POS,4.2MM RA TIN",Connector
CONN HEADER 1MM 40POS SMD GOLD,Connector
"PCBA, ASSY, POWER DISTRIBUTION BOARD",Printed Circuit Board Assembly
"CAP,CER,X7R,SMD 0805,100V,10%,0.1uF",Capacitor
"CONN,HEADER,12POS,4.2MM RA TIN",Connector
"CAP,CER,X7S,SMD 1210,100V,20%,4.7UF",Capacitor
CONN HEADER 1MM 30POS SMD GOLD,Connector
CONN HEADER 1MM 20POS SMD GOLD,Connector
"IC,ESD PROTECTOR,SOT-666",IC
"CAP,100uF,35V",Capacitor
"CONN,HDR,2PIN,RA",Connector
"IC,LINE TRANSCEIVER,20PIN,SOP",IC
"CONN,HDR,4PIN,RA",Connector
PCBA CDMT CONTROL ADAPTER,Printed Circuit Board Assembly
PCBA CDMT CONTROL ADAPTER,Printed Circuit Board Assembly
PCBA CDMT CONTROL ADAPTER,Printed Circuit Board Assembly
"CAP, 1500pF,2KV",Capacitor
"RES, 0805",Resistor
"CONNECTOR, 44 POS, PCB MNT, HD-22 RCP",Connector
"PCBA, P-1577",Printed Circuit Board Assembly
"PCBA, P-1577",Printed Circuit Board Assembly
"IC, LTC2903-D1, Quad Supply Voltage Monitor, 3.3V, Adj, Adj,",IC
"IC, TPS2044BD, 4 PORT, USB Power Distribution Switch, SOIC16",IC
"IC, LM809M3-2.93, Reset Generator, 2.93V, SOT-23",IC
"IC, USBLC6-2P6, Low Capacitance ESD protection for USB, SOT-",IC
"IC, MAX6615, Dual PWM & Dual Temp. Monitor Controller Combo,",IC
"IC, TPS40190DRC, Synchronous step down convertor, 4.5V-15V,S",IC
"IC, TPS54231, Switching Power Supply with integrated FETs, 3",IC
"IC, LC4032V,  32 Macrocell CPLD, 32 I/O, 3.3V, 44 pin TQFP",IC
"IC, ICS9DB401C, Four Output Differential Buffer for PCI Expr",IC
"IC, USB2660, USB Hub with dual SD interfaces, 3.3V, QFN64",IC
"IC, CDDFN10-0506N, Low Capacitance ESD protection for USB, S",IC
"IC,LM3401MM, LED DRIVER, Input 4.5V-35V, Output 1000mA,MSOP8",IC
"IC, TPS2054BD, 4 PORT, USB Power Distribution Switch, SOIC16",IC
"BATT, 3V, Lithium, 220mAh, 0.2A, 20mm Coin, Pb-Free",Battery / Charger
"CONN, 6, Single Row, 0.1IN, Header, Vertical, RoHS Compliant",Connector
"CONN, 2, Battery Holder, 32 x 20mm",Connector
"CONN, 2 pins, Hdr Rt Angle with mounting peg, 5.50mm, 2pin M",Connector
"CONN, RJ45, RA, Shielded, Tab Up, TH",Connector
"CONN, 15, 5x3, DB15,VGA,TH, BOARD LOCK, BLUE, RA",Connector
"CONN, Shrouded Right Angle Header, 8 pin, Single Row, 1.25mm",Connector
"CONN, 4, 1x4, Shrouded Header, Side Entry, Friction Lock, 1.",Connector
"CONN, Vert Plug, 440, 2x2x110, 0.5mm, 5mm stack, 500mA, SM",Connector
"CONN, 5, 1x5, Shrouded Header, Side Entry, Friction Lock, 1.",Connector
"CONN, 9 Pins, USB 3.0 Receptacle, Type-A, RT Angle, Through-",Connector
"CONN, 8, SD/MMC Card Reader, Super Low Profile, RoHS Complia",Connector
"CONN, 30, 1X30, 1MM PITCH, ZIF CONN., SMT, RA",Connector
"CONN, 2, 1x2, Shrouded Header, Side Entry, Friction Lock, 1.",Connector
"DIODE, Dual Schottky, Common Cathode, 30V, 200mA, SOT23, RoH",Diode
"DIODE Schottky, MBR0530, Rectifier, 0.5A, 30V, SOD123, RoHS",Diode
"DIODE SCHOTTKY, Rectifier, 2A, 30V, SMA, RoHS Compliant",Diode
"CRYSTAL, 24MHz, 18pF, SMD HCM-49",Crystal
"Oscillator, 32.768KHz, CMOS, 1.5-5.5V, 3.6MMX2.4MM, RoHS Com",Oscillator
"TRANSFORMER, 1000Tx Ethernet, 1:1 Turns Ratio, Tall SOIC24",Transformer
"IND, 3.3uH @ 1KHz, DRC = 0.6mOhm, SM",Inductor
"IND, 6.8UH, 1.6A, DRC = 41mOhm, SM",Inductor
"IND, 22uH, 15%, 1.1A, 0.190ohms, 6MM x 6MM",Inductor
"SWITCH, Pushbutton NO, SMT",Switch
"CAP, 39.0pF, NPO, +/-1%, 50V, 0402",Capacitor
"CAP, 22pF, NPO, +/-5%, 50V, 0402, RoHS Compliant",Capacitor
"CAP, 33pF, NPO, +/-5%, 50V, 0402, RoHS Compliant",Capacitor
"CAP, 18pF, NPO, +/-10%, 25V, 0402, RoHS Compliant",Capacitor
"CAP, 1500pF, X7R, +/-5%, 50V, 0402",Capacitor
"CAP, 330pF, X7R, +/-10%, 50V, 0402, RoHS Compliant",Capacitor
"CAP, 8200pF, X7R, +/-20%, 16V, 0402",Capacitor
"CAP, 2200pF, X7R, +/-10%, 50V, 0402",Capacitor
"CAP, 150pF, NPO, +/-5%, 50V, 0402",Capacitor
"CAP, 0.47uF, X7R, +/-10%, 25V, 1210",Capacitor
"CAP, 10uF, X5R, 10%, 16V, 1206, RoHS Compliant",Capacitor
"CAP, Tantalum, 220uF, 6.3V, 20%, ESR .015 Ohms, 7343, RoHS C",Capacitor
"CAP, 4.7uF, Y5V, +80%/-20%, 16V, 0805",Capacitor
"CAP, 0.01uF, X7R, +/-10%, 16V, 0402, RoHS Compliant",Capacitor
"CAP, 220uF, ALE, 20%, 16V, 105C, 7.7mm height, D8-size, SMT,",Capacitor
"Cap, 0.10uF, 16V, 10%, X7R, 0402, RoHS Compliant",Capacitor
"CAP, 47UF, X5R, +/-20%, 16V, 1210, RoHS Compliant",Capacitor
"CAP, 1000pF, X7R, 10%, 2kV, 1206, RoHS Compliant",Capacitor
"RES, 240 ohms, +/-5%, 0.063W, 0402",Resistor
"RES, 8.2k ohms, +/-5%, 0.063W, 0402, RoHS Compliant",Resistor
"RES, 22k ohms, +/-5%, 0.063W, 0402, RoHS Compliant",Resistor
"RES, 1.0M ohms, +/-5%, 0.063W, 0402, RoHS Compliant",Resistor
"RES, 33.2 ohms, +/-1%, 0.063W, 0402, RoHS Compliant",Resistor
"RES, 49.9 ohms, +/-1%, 0.063W, 0402, RoHS Compliant",Resistor
"RES, 75.0 ohms, +/-1%, 0.063W, 0402, RoHS Compliant",Resistor
"RES, 150 ohms, +/-1%, 0.063W, 0402, RoHS Compliant",Resistor
"RES, 475 ohms, +/-1%, 0.063W, 0402, RoHS Compliant",Resistor
"RES, 1.00k ohms, +/-1%, 0.063W, 0402, RoHS Compliant",Resistor
"RES, 2.94k ohms, +/-1%, 0.063W, 0402",Resistor
"RES, 7.32k ohms, +/-1%, 0.063W, 0402",Resistor
"RES, 10.0k ohms, +/-1%, 0.063W, 0402, RoHS Compliant",Resistor
"RES, 11.0k ohms, +/-1%, 0.063W, 0402, RoHS Compliant",Resistor
"RES, 12.1k ohms, +/-1%, 0.063W, 0402, RoHS Compliant",Resistor
"RES, 13.3k ohms, +/-1%, 0.063W, 0402, RoHS Compliant",Resistor
"RES, 20.0k ohms, +/-1%, 0.063W, 0402, RoHS Compliant",Resistor
"RES, 21.5k ohms, +/-1%, 0.063W, 0402, RoHS Compliant",Resistor
"RES, 22.6k ohms, +/-1%, 0.063W, 0402",Resistor
"RES, 39.2k ohms, +/-1%, 0.063W, 0402",Resistor
"RES, 51.1k ohms, +/-1%, 0.063W, 0402",Resistor
"RES, 100k ohms, +/-1%, 0.063W, 0402, RoHS Compliant",Resistor
"RES, 487k ohms, +/-1%, 0.063W, 0402",Resistor
"RES, 787k ohms, +/-1%, 0.063W, 0402",Resistor
"RES, 3.3 ohms, +/-5%, 0.063W, 0402",Resistor
"RES, 1.50M ohms, +/-1%, 0.063W, 0402",Resistor
"RES, 82 ohms, +/-5%, 0.063W, 0603, RoHS Compliant",Resistor
"RES, 270 ohms, +/-5%, 0.063W, 0603, RoHS Compliant",Resistor
"RES, 0 ohms, +/-5%, 0.063W, 0402, RoHS Compliant",Resistor
RES .39 OHM 1/4W 1% 1206 SMD,Resistor
Polarized Aluminum Electrolytic Capacitor SMT 1000uF 20% 25V,Capacitor
Ceramic Chip Capacitor 0.1uF 10% 50V X7R 0603,Capacitor
Ceramic Chip Capacitor 10uF 20% 6.3V X5R 0603,Capacitor
Ceramic Chip Capacitor 0.001uF 10% 50V X7R 0603,Capacitor
Ceramic Chip Capacitor 120pF 10% 50V X7R 0603,Capacitor
Ceramic Chip Capacitor 6800pF 10% 50V X7R 0603,Capacitor
Ceramic Chip Capacitor 0.022uF 10% 50V X7R 0603,Capacitor
Ceramic Chip Capacitor 0.01uF 10% 50V X7R 0603,Capacitor
Ceramic Chip Capacitor 18pF 10% 50V X7R 0603,Capacitor
Ceramic Chip Capacitor 0.015uF 10% 50V X7R 0603,Capacitor
Ceramic Chip Capacitor 0.47uF 10% 50V X7R 0603,Capacitor
Ceramic Chip Capacitor 0.01uF 10% 200V X7R 0603,Capacitor
Ceramic Chip Capacitor 1.0uF 10% 6.3V X5R 0402,Capacitor
